,name,tags,state,_runtime,_step,_timestamp,_wandb,inference_time,taxonomy_mapping_based,training_time,group,system,scenario,base_scenario,database_name,sql_file_path,meta_file_path,groundtruth_mapping_path,m_attr_f1,m_attr_precision,m_attr_recall,m_cls_f1,m_cls_precision,m_cls_recall,m_rel_f1,m_rel_precision,m_rel_recall,n_attr_f1,n_attr_precision,n_attr_recall,n_cls_f1,n_cls_precision,n_cls_recall,n_rel_f1,n_rel_precision,n_rel_recall
10,driven-firebrand-504,2_run,finished,1.839539,2,1732537165.0149,{'runtime': 1},0.7688720226287842,"{'f1': 0, 'precision': 0, 'recall': 0}",0,basic,rdb2onto,company,table,basic__table__company,train_data/basic/table/company/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/basic/table/company/mapping.json,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
11,firm-glitter-505,2_run,finished,1.352677,2,1732537168.7680871,{'runtime': 1},0.4397609233856201,"{'f1': 0, 'precision': 0, 'recall': 0}",0,basic,d2rmapper,company,table,basic__table__company,train_data/basic/table/company/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/basic/table/company/mapping.json,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
12,crimson-totem-506,2_run,finished,1.5157159999999998,2,1732537172.7544792,{'runtime': 1},0.5703339576721191,"{'f1': 0, 'precision': 0, 'recall': 0}",0,basic,rdb2onto,person,table,basic__table__person,train_data/basic/table/person/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/basic/table/person/mapping.json,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
13,genial-glade-507,2_run,finished,1.273323,2,1732537176.907392,{'runtime': 1},0.46487998962402344,"{'f1': 0, 'precision': 0, 'recall': 0}",0,basic,d2rmapper,person,table,basic__table__person,train_data/basic/table/person/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/basic/table/person/mapping.json,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
14,snowy-star-508,2_run,finished,1.588455,2,1732537181.132388,{'runtime': 1},0.577622652053833,"{'f1': 0, 'precision': 0, 'recall': 0}",0,basic,rdb2onto,shop,table,basic__table__shop,train_data/basic/table/shop/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/basic/table/shop/mapping.json,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
15,lucky-night-509,2_run,finished,1.693872,2,1732537185.91942,{'runtime': 1},0.558704137802124,"{'f1': 0, 'precision': 0, 'recall': 0}",0,basic,d2rmapper,shop,table,basic__table__shop,train_data/basic/table/shop/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/basic/table/shop/mapping.json,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
16,smart-dragon-510,2_run,finished,1.419907,2,1732537190.028142,{'runtime': 1},0.5676329135894775,"{'f1': 0, 'precision': 0, 'recall': 0}",0,basic,rdb2onto,stadium,table,basic__table__stadium,train_data/basic/table/stadium/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/basic/table/stadium/mapping.json,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
17,lilac-disco-511,2_run,finished,1.606958,2,1732537194.14686,{'runtime': 1},0.5411531925201416,"{'f1': 0, 'precision': 0, 'recall': 0}",0,basic,d2rmapper,stadium,table,basic__table__stadium,train_data/basic/table/stadium/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/basic/table/stadium/mapping.json,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
18,logical-dew-512,2_run,finished,1.985886,2,1732537198.927003,{'runtime': 1},0.742009162902832,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,rdb2onto,beverages,boolean_relation,denormalized__boolean_relation__beverages,train_data/denormalized/boolean_relation/beverages/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/boolean_relation/beverages/mapping.json,0.2222222222222222,1.0,0.125,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.2222222222222222,1.0,0.125,0.6666666666666666,0.5,1.0,0.0,0.0,0.0
19,crimson-rain-513,2_run,finished,1.638818,2,1732537203.447961,{'runtime': 1},0.4870216846466065,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,beverages,boolean_relation,denormalized__boolean_relation__beverages,train_data/denormalized/boolean_relation/beverages/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/boolean_relation/beverages/mapping.json,0.2,1.0,0.1111111111111111,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0
20,restful-sky-514,2_run,finished,2.386288,2,1732537208.536629,{'runtime': 2},1.0576300621032717,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,rdb2onto,process,boolean_relation,denormalized__boolean_relation__process,train_data/denormalized/boolean_relation/process/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/boolean_relation/process/mapping.json,0.16666666666666669,1.0,0.09090909090909093,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.16666666666666669,1.0,0.09090909090909093,0.6666666666666666,0.5,1.0,0.0,0.0,0.0
21,brisk-blaze-515,2_run,finished,1.837383,2,1732537213.666954,{'runtime': 1},0.5136599540710449,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,process,boolean_relation,denormalized__boolean_relation__process,train_data/denormalized/boolean_relation/process/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/boolean_relation/process/mapping.json,0.15384615384615383,1.0,0.08333333333333333,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0
22,upbeat-terrain-516,2_run,finished,1.795528,2,1732537218.3823218,{'runtime': 1},0.7205770015716553,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,rdb2onto,software,boolean_relation,denormalized__boolean_relation__software,train_data/denormalized/boolean_relation/software/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/boolean_relation/software/mapping.json,0.33333333333333337,1.0,0.2,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.33333333333333337,1.0,0.2,0.6666666666666666,0.5,1.0,0.0,0.0,0.0
23,colorful-monkey-517,2_run,finished,1.544488,2,1732537222.937825,{'runtime': 1},0.47098231315612793,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,software,boolean_relation,denormalized__boolean_relation__software,train_data/denormalized/boolean_relation/software/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/boolean_relation/software/mapping.json,0.2857142857142857,1.0,0.16666666666666666,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0
24,ethereal-surf-518,2_run,finished,1.777733,2,1732537227.450211,{'runtime': 1},0.6345059871673584,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,rdb2onto,person,composite_attributes,denormalized__composite_attributes__person,train_data/denormalized/composite_attributes/person/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/composite_attributes/person/mapping.json,0.4,0.5,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.4,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
25,vivid-puddle-519,2_run,finished,1.479936,2,1732537231.610684,{'runtime': 1},0.47336506843566895,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,person,composite_attributes,denormalized__composite_attributes__person,train_data/denormalized/composite_attributes/person/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/composite_attributes/person/mapping.json,0.3333333333333333,0.5,0.25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
26,azure-puddle-520,2_run,finished,1.907073,2,1732537236.82127,{'runtime': 1},0.7494997978210449,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,rdb2onto,library,multiple_concepts_same_table,denormalized__multiple_concepts_same_table__library,train_data/denormalized/multiple_concepts_same_table/library/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/multiple_concepts_same_table/library/mapping.json,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.875,0.875,0.875,0.6666666666666666,0.5,1.0,0.0,0.0,0.0
27,happy-plant-521,2_run,finished,1.787218,2,1732537241.413573,{'runtime': 1},0.5018811225891113,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,library,multiple_concepts_same_table,denormalized__multiple_concepts_same_table__library,train_data/denormalized/multiple_concepts_same_table/library/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/multiple_concepts_same_table/library/mapping.json,0.9411764705882352,1.0,0.8888888888888888,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0
28,rare-plant-522,2_run,finished,2.357343,2,1732537246.302369,{'runtime': 2},1.081104040145874,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,rdb2onto,person_organization,multiple_concepts_same_table,denormalized__multiple_concepts_same_table__person_organization,train_data/denormalized/multiple_concepts_same_table/person_organization/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/multiple_concepts_same_table/person_organization/mapping.json,0.8750000000000001,1.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,grateful-glitter-523,2_run,finished,1.659963,2,1732537250.578411,{'runtime': 1},0.5203311443328857,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,person_organization,multiple_concepts_same_table,denormalized__multiple_concepts_same_table__person_organization,train_data/denormalized/multiple_concepts_same_table/person_organization/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/multiple_concepts_same_table/person_organization/mapping.json,0.8235294117647058,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,astral-universe-524,2_run,finished,2.205121,2,1732537255.411583,{'runtime': 2},1.137012958526611,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,rdb2onto,process,relation_of_concepts_in_same_table,denormalized__relation_of_concepts_in_same_table__process,train_data/denormalized/relation_of_concepts_in_same_table/process/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/relation_of_concepts_in_same_table/process/mapping.json,0.7272727272727273,1.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,kind-firefly-525,2_run,finished,1.457437,2,1732537259.427485,{'runtime': 1},0.4638760089874267,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,process,relation_of_concepts_in_same_table,denormalized__relation_of_concepts_in_same_table__process,train_data/denormalized/relation_of_concepts_in_same_table/process/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/relation_of_concepts_in_same_table/process/mapping.json,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,fearless-snowflake-526,2_run,finished,1.937888,2,1732537264.252622,{'runtime': 1},0.7180449962615967,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,rdb2onto,friendship,same_concept_in_same_table,denormalized__same_concept_in_same_table__friendship,train_data/denormalized/same_concept_in_same_table/friendship/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/same_concept_in_same_table/friendship/mapping.json,0.8,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,wandering-bird-527,2_run,finished,1.547716,2,1732537268.406283,{'runtime': 1},0.49025678634643555,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,friendship,same_concept_in_same_table,denormalized__same_concept_in_same_table__friendship,train_data/denormalized/same_concept_in_same_table/friendship/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/same_concept_in_same_table/friendship/mapping.json,0.8,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,fanciful-planet-528,2_run,finished,2.094259,2,1732537273.383749,{'runtime': 2},0.8290219306945801,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,rdb2onto,library,same_concept_multiple_tables,denormalized__same_concept_multiple_tables__library,train_data/denormalized/same_concept_multiple_tables/library/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/same_concept_multiple_tables/library/mapping.json,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0
35,stoic-snowflake-529,2_run,finished,1.717073,2,1732537277.85087,{'runtime': 1},0.5222020149230957,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,library,same_concept_multiple_tables,denormalized__same_concept_multiple_tables__library,train_data/denormalized/same_concept_multiple_tables/library/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/same_concept_multiple_tables/library/mapping.json,0.9411764705882352,1.0,0.8888888888888888,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
36,dazzling-cloud-530,2_run,finished,2.839075,2,1732537283.2805178,{'runtime': 2},1.5555791854858398,"{'f1': 1, 'precision': 1, 'recall': 1}",0,nm_tables,rdb2onto,group_1,additional_attributes,nm_tables__additional_attributes__group_1,train_data/nm_tables/additional_attributes/group_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/additional_attributes/group_1/mapping.json,0.7499999999999999,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.7499999999999999,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
37,misunderstood-frog-531,2_run,finished,1.778054,2,1732537287.519966,{'runtime': 1},0.5671610832214355,"{'f1': 1, 'precision': 1, 'recall': 1}",0,nm_tables,d2rmapper,group_1,additional_attributes,nm_tables__additional_attributes__group_1,train_data/nm_tables/additional_attributes/group_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/additional_attributes/group_1/mapping.json,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,blooming-disco-532,2_run,finished,2.668983,2,1732537292.746562,{'runtime': 2},1.398778200149536,"{'f1': 0, 'precision': 0, 'recall': 0}",0,nm_tables,rdb2onto,university_1,composite_keys,nm_tables__composite_keys__university_1,train_data/nm_tables/composite_keys/university_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/composite_keys/university_1/mapping.json,0.2222222222222222,1.0,0.125,0.4,0.5,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,1.0,0.125,0.8,1.0,0.6666666666666666,0.0,0.0,0.0
39,swift-star-533,2_run,finished,1.830915,2,1732537297.260484,{'runtime': 1},0.6157751083374023,"{'f1': 0, 'precision': 0, 'recall': 0}",0,nm_tables,d2rmapper,university_1,composite_keys,nm_tables__composite_keys__university_1,train_data/nm_tables/composite_keys/university_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/composite_keys/university_1/mapping.json,0.2,1.0,0.1111111111111111,0.4,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.6666666666666666,0.0,0.0,0.0
40,pretty-star-534,2_run,finished,2.443862,2,1732537302.8349729,{'runtime': 2},1.0556910037994385,"{'f1': 1, 'precision': 1, 'recall': 1}",0,nm_tables,rdb2onto,course_requirement,general,nm_tables__general__course_requirement,train_data/nm_tables/general/course_requirement/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/general/course_requirement/mapping.json,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0
41,fallen-snowball-535,2_run,finished,1.894062,2,1732537307.360383,{'runtime': 1},0.5911741256713867,"{'f1': 1, 'precision': 1, 'recall': 1}",0,nm_tables,d2rmapper,course_requirement,general,nm_tables__general__course_requirement,train_data/nm_tables/general/course_requirement/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/general/course_requirement/mapping.json,0.5714285714285715,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
42,laced-water-536,2_run,finished,2.175064,2,1732537312.143949,{'runtime': 2},1.033879041671753,"{'f1': 1, 'precision': 1, 'recall': 1}",0,nm_tables,rdb2onto,customer_preference,general,nm_tables__general__customer_preference,train_data/nm_tables/general/customer_preference/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/general/customer_preference/mapping.json,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0
43,visionary-violet-537,2_run,finished,1.989991,2,1732537316.733518,{'runtime': 1},0.5856137275695801,"{'f1': 1, 'precision': 1, 'recall': 1}",0,nm_tables,d2rmapper,customer_preference,general,nm_tables__general__customer_preference,train_data/nm_tables/general/customer_preference/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/general/customer_preference/mapping.json,0.5714285714285715,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
44,stilted-lake-538,2_run,finished,2.185744,2,1732537321.556469,{'runtime': 2},1.0572969913482666,"{'f1': 1, 'precision': 1, 'recall': 1}",0,nm_tables,rdb2onto,employee_skill,general,nm_tables__general__employee_skill,train_data/nm_tables/general/employee_skill/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/general/employee_skill/mapping.json,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0
45,leafy-river-539,2_run,finished,1.690785,2,1732537325.846882,{'runtime': 1},0.5266222953796387,"{'f1': 1, 'precision': 1, 'recall': 1}",0,nm_tables,d2rmapper,employee_skill,general,nm_tables__general__employee_skill,train_data/nm_tables/general/employee_skill/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/general/employee_skill/mapping.json,0.5714285714285715,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
46,good-forest-540,2_run,finished,2.724365,2,1732537331.237138,{'runtime': 2},1.6891200542449951,"{'f1': 1, 'precision': 1, 'recall': 1}",0,nm_tables,rdb2onto,person_conference,general,nm_tables__general__person_conference,train_data/nm_tables/general/person_conference/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/general/person_conference/mapping.json,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
47,azure-wildflower-541,2_run,finished,1.620706,2,1732537335.425227,{'runtime': 1},0.5900368690490723,"{'f1': 1, 'precision': 1, 'recall': 1}",0,nm_tables,d2rmapper,person_conference,general,nm_tables__general__person_conference,train_data/nm_tables/general/person_conference/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/general/person_conference/mapping.json,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
48,dark-planet-542,2_run,finished,2.236333,2,1732537340.39694,{'runtime': 2},1.081533908843994,"{'f1': 1, 'precision': 1, 'recall': 1}",0,nm_tables,rdb2onto,product_feature,general,nm_tables__general__product_feature,train_data/nm_tables/general/product_feature/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/general/product_feature/mapping.json,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0
