,name,tags,state,_runtime,_step,_timestamp,_wandb,inference_time,taxonomy_mapping_based,training_time,group,system,scenario,base_scenario,database_name,sql_file_path,meta_file_path,groundtruth_mapping_path,m_attr_f1,m_attr_precision,m_attr_recall,m_cls_f1,m_cls_precision,m_cls_recall,m_rel_f1,m_rel_precision,m_rel_recall,n_attr_f1,n_attr_precision,n_attr_recall,n_cls_f1,n_cls_precision,n_cls_recall,n_rel_f1,n_rel_precision,n_rel_recall
22,brisk-sun-763,ontogenix_2811,finished,48.131453,2,1732787717.042092,{'runtime': 48},46.54593276977539,"{'f1': 0, 'precision': 0, 'recall': 0}",0,nm_tables,ontogenix,group_1,additional_attributes,nm_tables__additional_attributes__group_1,train_data/nm_tables/additional_attributes/group_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/additional_attributes/group_1/mapping.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
23,dark-salad-764,ontogenix_2811,finished,64.906316,2,1732787785.329622,{'runtime': 64},63.34115123748779,"{'f1': 0, 'precision': 0, 'recall': 0}",0,nm_tables,ontogenix,university_1,composite_keys,nm_tables__composite_keys__university_1,train_data/nm_tables/composite_keys/university_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/composite_keys/university_1/mapping.json,0.14285714285714288,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,proud-lake-765,ontogenix_2811,finished,66.144662,2,1732787855.853728,{'runtime': 66},64.66213393211365,"{'f1': 0, 'precision': 0, 'recall': 0}",0,nm_tables,ontogenix,course_requirement,general,nm_tables__general__course_requirement,train_data/nm_tables/general/course_requirement/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/general/course_requirement/mapping.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,deep-hill-766,ontogenix_2811,finished,49.487392,2,1732787908.1244211,{'runtime': 49},47.97140622138977,"{'f1': 0, 'precision': 0, 'recall': 0}",0,nm_tables,ontogenix,customer_preference,general,nm_tables__general__customer_preference,train_data/nm_tables/general/customer_preference/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/general/customer_preference/mapping.json,0.2,0.5,0.125,0.28571428571428575,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,giddy-jazz-767,ontogenix_2811,finished,53.476234,2,1732787964.731822,{'runtime': 53},52.10077786445618,"{'f1': 0, 'precision': 0, 'recall': 0}",0,nm_tables,ontogenix,employee_skill,general,nm_tables__general__employee_skill,train_data/nm_tables/general/employee_skill/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/general/employee_skill/mapping.json,0.5,1.0,0.3333333333333333,0.8,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,eager-tree-768,ontogenix_2811,finished,46.94883,2,1732788015.085987,{'runtime': 46},45.37597107887268,"{'f1': 0, 'precision': 0, 'recall': 0}",0,nm_tables,ontogenix,person_conference,general,nm_tables__general__person_conference,train_data/nm_tables/general/person_conference/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/general/person_conference/mapping.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,worldly-cloud-769,ontogenix_2811,finished,49.731183,2,1732788068.41101,{'runtime': 49},48.18530607223511,"{'f1': 0, 'precision': 0, 'recall': 0}",0,nm_tables,ontogenix,product_feature,general,nm_tables__general__product_feature,train_data/nm_tables/general/product_feature/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/general/product_feature/mapping.json,0.4,1.0,0.25,0.8,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.3333333333333333,0.0,0.0,0.0
29,exalted-lion-770,ontogenix_2811,finished,62.927687,2,1732788134.2711182,{'runtime': 62},61.01879572868347,"{'f1': 0, 'precision': 0, 'recall': 0}",0,nm_tables,ontogenix,student_instructor_1,trinary_relation,nm_tables__trinary_relation__student_instructor_1,train_data/nm_tables/trinary_relation/student_instructor_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/trinary_relation/student_instructor_1/mapping.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,fiery-valley-771,ontogenix_2811,finished,50.721383,2,1732788187.970602,{'runtime': 50},49.24010396003723,"{'f1': 0, 'precision': 0, 'recall': 0}",0,nm_tables,ontogenix,course_requirement,no_constraints,nm_tables__no_constraints__course_requirement,train_data/nm_tables/no_constraints/course_requirement/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/no_constraints/course_requirement/mapping.json,0.5714285714285715,1.0,0.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,tough-mountain-772,ontogenix_2811,finished,72.150583,2,1732788263.079722,{'runtime': 72},70.53156089782715,"{'f1': 0, 'precision': 0, 'recall': 0}",0,normalized,ontogenix,person_address,strong_normalization,normalized__strong_normalization__person_address,train_data/normalized/strong_normalization/person_address/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/normalized/strong_normalization/person_address/mapping.json,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
32,hopeful-bush-773,ontogenix_2811,finished,48.308623,2,1732788314.724152,{'runtime': 48},46.745818853378296,"{'f1': 0, 'precision': 0, 'recall': 0}",0,hierarchy,ontogenix,mapping,complete_redundancy,hierarchy__complete_redundancy__reviewer_1,train_data/hierarchy/complete_redundancy/reviewer_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/hierarchy/complete_redundancy/reviewer_1/mapping.json,0.5454545454545454,1.0,0.375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
33,vocal-pine-774,ontogenix_2811,finished,64.408387,2,1732788382.140882,{'runtime': 64},62.772719860076904,"{'f1': 0, 'precision': 0, 'recall': 0}",0,hierarchy,ontogenix,mapping,denormalized,hierarchy__denormalized__reviewer_1,train_data/hierarchy/denormalized/reviewer_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/hierarchy/denormalized/reviewer_1/mapping.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0
34,generous-pine-775,ontogenix_2811,finished,47.372571,2,1732788432.450919,{'runtime': 47},45.073012351989746,"{'f1': 0, 'precision': 0, 'recall': 0}",0,hierarchy,ontogenix,mapping,normalized,hierarchy__normalized__reviewer_1,train_data/hierarchy/normalized/reviewer_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/hierarchy/normalized/reviewer_1/mapping.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
35,silver-night-776,ontogenix_2811,finished,61.372754,2,1732788496.5867572,{'runtime': 61},59.53795099258423,"{'f1': 0, 'precision': 0, 'recall': 0}",0,hierarchy,ontogenix,mapping,two_tables,hierarchy__two_tables__reviewer_1,train_data/hierarchy/two_tables/reviewer_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/hierarchy/two_tables/reviewer_1/mapping.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
37,magic-meadow-778,ontogenix_2811,finished,163.941072,2,1732796486.6493251,{'runtime': 163},154.58285903930664,"{'f1': 0, 'precision': 0, 'recall': 0}",0,real_world,ontogenix,original,rba,real_world__rba__original,./real-world/rba/create.sql,./real-world/rba/mappings/meta.json,./real-world/rba/mappings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,eternal-gorge-779,ontogenix_2811,finished,74.769383,2,1732796589.110455,{'runtime': 74},63.34100389480591,"{'f1': 0, 'precision': 0, 'recall': 0}",0,real_world,ontogenix,original,mondial,real_world__mondial__original,./real-world/mondial/real_world__mondial__original.sql,./real-world/mondial/mappings/meta.json,./real-world/mondial/mappings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,stilted-puddle-780,ontogenix_2811,finished,79.64271,2,1732796674.0105228,{'runtime': 79},64.99797821044922,"{'f1': 0, 'precision': 0, 'recall': 0}",0,real_world,ontogenix,fk,mondial,real_world__mondial__fk,./real-world/mondial/real_world__mondial__fk.sql,./real-world/mondial/mappings/meta.json,./real-world/mondial/mappings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,sandy-frost-781,ontogenix_2811,finished,87.938585,2,1732797829.163612,{'runtime': 87},75.8037440776825,"{'f1': 0, 'precision': 0, 'recall': 0}",0,real_world,ontogenix,fk,mondial,real_world__mondial__fk,./real-world/mondial/real_world__mondial__fk.sql,./real-world/mondial/mappings/meta.json,./real-world/mondial/mappings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
